user_id,age,gender,country,state,acquisition_source,tenure_days,recency_days,frequency_orders,frequency_orders_non_cancelled,monetary_gross,monetary_net,avg_order_value,avg_item_price,avg_basket_size,avg_price_tier,return_rate,cancellation_rate,avg_days_to_ship,avg_days_to_deliver,category_diversity,top_category,top_brand,top_department,first_order_date,last_order_date,is_non_purchaser,total_sessions,product_view_sessions,avg_funnel_depth,avg_events_per_session,avg_session_duration_sec,bounce_session_rate,dominant_traffic_source,dominant_browser,distinct_traffic_sources,first_session_date,last_session_date,days_browse_to_first_purchase,channel_consistency_flag,has_transaction_data,has_session_data,avg_session_duration_capped,log_session_duration,log_monetary_net,log_avg_item_price,discount_reliance_pct,avg_discount_depth,max_discount_depth,full_price_spend_share,discounted_spend,cart_abandonment_rate,cart_sessions,abandoned_cart_sessions,converting_sessions,session_conversion_rate,browse_to_cart_rate,simulated_price_change_pct,prob_churn_on_price_increase,price_elasticity,expected_spend_retention,expected_revenue_after_change,revenue_delta
30518,13,M,China,Hebei,Facebook,779,429,1,1,74.94999694824217,74.94999694824217,74.94999694824217,74.94999694824217,1.0,74.94999694824217,0.0,0.0,,,1,Fashion Hoodies & Sweatshirts,Nomis,Men,2025-06-03,2025-06-03,0,1,1,5,5.0,363.0,0,Email,Safari,1,2025-06-03,2025-06-03,0,0,1,1,363.0,5.8972,4.3301,4.3301,0.292,0.0,0.0285,0.708,21.89,0.6541,1,0,1,1.0,0.5592,0.1,0.1623,-1.1102,0.7447,61.4,-13.55
21898,49,M,China,Sichuan,Display,664,23,1,1,304.48000717163086,304.48000717163086,304.48000717163086,76.12000179290771,4.0,76.12000179290771,0.0,0.0,,,3,Outerwear & Coats,Bullhead,Men,2026-07-14,2026-07-14,0,4,4,5,13.0,217125.75,0,Email,Chrome,1,2026-07-14,2026-07-14,0,0,1,1,3600.0,8.189,5.7219,4.3454,0.0,0.0,0.0202,1.0,0.0,0.4799,3,2,1,0.25,0.6505,0.1,0.3892,-1.6914,0.5074,169.94,-134.54
97964,68,M,France,Nouvelle-Aquitaine,Search,522,341,1,0,36.9900016784668,0.0,36.9900016784668,36.9900016784668,1.0,36.9900016784668,0.0,1.0,,,1,Fashion Hoodies & Sweatshirts,John Deere,Men,2025-08-30,2025-08-30,0,1,1,5,5.0,357.0,0,YouTube,Chrome,1,2025-08-30,2025-08-30,0,0,1,1,357.0,5.8805,0.0,3.6373,0.1052,0.2816,0.4678,0.8948,0.0,0.7213,1,0,1,1.0,0.4213,0.1,0.3267,-1.5717,0.5675,0.0,0.0
16383,67,M,United States,Massachusetts,Search,2570,1723,1,1,9.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,3.0,4.0,1,Active,PowerSox,Men,2021-11-17,2021-11-17,0,1,1,5,5.0,395.0,0,Email,Other,1,2021-11-17,2021-11-17,0,0,1,1,395.0,5.9814,2.3026,2.3026,0.4121,0.1657,0.2776,0.5879,3.71,0.6773,1,0,1,1.0,0.5107,0.1,0.2674,-0.7957,0.6743,6.68,-2.32
92453,43,M,China,Hubei,Search,81,67,1,0,52.98999977111816,0.0,52.98999977111816,26.49499988555908,2.0,26.49499988555908,0.0,1.0,,,2,Underwear,Diesel,Men,2026-05-31,2026-05-31,0,2,2,5,7.0,259686.5,0,YouTube,Chrome,2,2026-05-31,2026-05-31,0,0,1,1,3600.0,8.189,0.0,3.314,0.3966,0.2014,0.215,0.6034,0.0,0.4773,2,2,0,0.0,0.7025,0.1,0.1859,-0.9418,0.7374,0.0,0.0
4805,31,M,China,Shandong,Search,1061,816,1,1,89.94999694824217,89.94999694824217,89.94999694824217,89.94999694824217,1.0,89.94999694824217,0.0,0.0,0.0,,1,Fashion Hoodies & Sweatshirts,Volcom,Men,2024-05-12,2024-05-12,0,1,1,5,5.0,346.0,0,Email,Chrome,1,2024-05-12,2024-05-12,0,0,1,1,346.0,5.8493,4.5103,4.5103,0.388,0.2498,0.4144,0.612,34.9,0.6318,1,0,1,1.0,0.8018,0.1,0.3198,-1.406,0.5846,57.84,-32.11
2359,41,M,China,Yunnan,Search,1981,420,2,2,143.34000396728516,143.34000396728516,71.67000198364258,28.66800079345704,2.5,28.66800079345704,0.0,0.0,-0.2,,4,Pants,Injinji,Men,2023-01-10,2025-06-12,0,5,5,5,11.4,190871.2,0,Adwords,Chrome,2,2023-01-10,2025-06-12,0,0,1,1,3600.0,8.189,4.9722,3.3901,0.3836,0.3879,0.5602,0.6164,54.99,0.4719,3,2,1,0.2,0.6427,0.1,0.281,-1.4016,0.6182,97.47,-45.87
61002,48,M,China,Chongqing,Search,1988,681,1,1,13.9399995803833,0.0,13.9399995803833,13.9399995803833,1.0,13.9399995803833,1.0,0.0,1.0,3.0,1,Shorts,Allegra K,Men,2024-09-24,2024-09-24,0,1,1,5,5.0,474.0,0,Email,Chrome,1,2024-09-24,2024-09-24,0,0,1,1,474.0,6.1633,0.0,2.704,0.1534,0.2266,0.3129,0.8466,0.0,0.3164,1,0,1,1.0,0.6236,0.1,0.1556,-1.2919,0.7353,0.0,0.0
53926,22,F,Spain,Castilla y León,Facebook,2737,449,1,0,75.98999977111816,0.0,75.98999977111816,37.99499988555908,2.0,37.99499988555908,0.0,1.0,,,2,Leggings,STYLE,Women,2025-05-14,2025-05-14,0,2,2,5,7.0,87029.0,0,Email,Safari,1,2025-05-14,2025-05-14,0,0,1,1,3600.0,8.189,0.0,3.6634,0.3808,0.0855,0.2589,0.6192,0.0,0.5948,1,1,0,0.0,0.5325,0.1,0.2559,-1.1483,0.6587,0.0,0.0
10873,23,F,United States,Tennessee,Search,2769,1382,1,1,695.0,695.0,695.0,695.0,1.0,695.0,0.0,0.0,,,1,Pants & Capris,True Religion,Women,2022-10-24,2022-10-24,0,1,1,5,5.0,385.0,0,Facebook,IE,1,2022-10-24,2022-10-24,0,0,1,1,385.0,5.9558,6.5453,6.5453,0.0,0.0,0.1279,1.0,0.0,0.7511,1,1,0,0.0,0.5108,0.1,0.1841,-1.071,0.7285,556.94,-138.06
71795,49,M,China,Henan,Display,2706,2284,1,1,124.04000091552734,124.04000091552734,124.04000091552734,41.346666971842446,3.0,41.346666971842446,0.0,0.0,,,3,Sweaters,Allegra K,Men,2020-05-05,2020-05-05,0,3,3,5,10.0,144860.33333333334,0,YouTube,Chrome,2,2020-05-05,2020-05-05,0,0,1,1,3600.0,8.189,4.8286,3.7459,0.2455,0.1446,0.1446,0.7545,30.45,0.423,1,1,0,0.0,0.6334,0.1,0.1912,-0.8024,0.7439,101.5,-22.54
27751,42,F,South Korea,Seoul,Search,800,483,1,0,423.6000061035156,0.0,423.6000061035156,211.8000030517578,2.0,211.8000030517578,0.0,1.0,,,2,Swim,O'Neill,Women,2025-04-10,2025-04-10,0,2,2,5,7.0,130195.5,0,Adwords,Firefox,2,2025-04-10,2025-04-10,0,0,1,1,3600.0,8.189,0.0,5.3604,0.4954,0.1969,0.2565,0.5046,0.0,0.5257,1,0,1,0.5,0.5369,0.1,0.3675,-1.4432,0.5412,0.0,0.0
48858,43,M,China,Guangdong,Search,1293,279,2,1,251.9899978637696,239.9899978637696,125.99499893188477,83.99666595458984,1.5,83.99666595458984,0.0,0.3333333333333333,-1.0,1.0,3,Socks,Dickies,Men,2024-01-21,2025-10-31,0,3,3,5,6.333333333333333,115738.33333333334,0,Email,Chrome,2,2024-01-20,2025-10-31,1,0,1,1,3600.0,8.189,5.4848,4.4426,0.666,0.1901,0.2364,0.334,159.83,0.6486,3,2,1,0.3333,0.8095,0.1,0.3664,-0.9044,0.5763,152.14,-87.85
36122,18,M,France,Île-de-France,Organic,1581,247,2,1,219.4900054931641,49.5,109.74500274658205,109.74500274658205,1.0,109.74500274658205,0.0,0.5,,,2,Suits & Sport Coats,Tommy Hilfiger,Men,2024-01-16,2025-12-02,0,2,2,5,5.0,341.0,0,Email,Chrome,2,2024-01-16,2025-12-02,0,0,1,1,341.0,5.8348,3.922,4.7072,0.3726,0.2848,0.3364,0.6274,18.44,0.649,2,0,2,1.0,0.7027,0.1,0.2227,-1.3142,0.6752,36.76,-12.74
13988,39,M,Belgium,Brussels,Search,1108,677,2,2,76.95000076293945,45.0,38.47500038146973,38.47500038146973,1.0,38.47500038146973,0.5,0.0,1.5,4.5,2,Tops & Tees,Harriton,Men,2023-08-01,2024-09-28,0,2,2,5,5.0,239.5,0,Email,Safari,2,2023-08-01,2024-09-28,0,0,1,1,239.5,5.4827,3.8286,3.6757,0.0865,0.0707,0.1482,0.9135,3.89,0.4788,1,1,0,0.0,0.4301,0.1,0.161,-1.0446,0.7514,37.19,-7.81
81135,58,F,China,Shandong,Search,2500,782,1,1,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,1.0,6.389999866485596,0.0,0.0,2.0,,1,Accessories,Blue Q,Women,2024-06-15,2024-06-15,0,1,1,5,5.0,360.0,0,Adwords,Chrome,1,2024-06-15,2024-06-15,0,0,1,1,360.0,5.8889,2.0001,2.0001,0.3875,0.441,0.5688,0.6125,2.48,0.4054,1,0,1,1.0,0.6418,0.1,0.5378,-1.6057,0.388,2.73,-3.66
12312,40,M,Brasil,Ceará,Search,567,87,1,1,25.0,25.0,25.0,25.0,1.0,25.0,0.0,0.0,2.0,,1,Underwear,HUGO BOSS,Men,2026-05-11,2026-05-11,0,1,1,5,5.0,351.0,0,Adwords,Chrome,1,2026-05-11,2026-05-11,0,0,1,1,351.0,5.8636,3.2581,3.2581,0.964,0.5087,0.756,0.036,24.1,0.8066,1,1,0,0.0,0.4719,0.1,0.3912,-2.3635,0.4649,12.78,-12.22
54722,54,M,China,Tianjin,Search,1118,262,1,1,176.0,176.0,176.0,176.0,1.0,176.0,0.0,0.0,,,1,Pants,AG Adriano Goldschmied,Men,2025-11-17,2025-11-17,0,1,1,5,5.0,433.0,0,Adwords,Firefox,1,2025-11-17,2025-11-17,0,0,1,1,433.0,6.073,5.1761,5.1761,0.0,0.0,0.1299,1.0,0.0,0.5954,1,0,1,1.0,0.7323,0.1,0.0914,-0.1131,0.8983,173.91,-2.09
96135,37,F,United States,Washington,Facebook,1007,509,1,1,118.58000183105467,118.58000183105467,118.58000183105467,118.58000183105467,1.0,118.58000183105467,0.0,0.0,0.0,2.0,1,Intimates,Vedette,Women,2025-03-15,2025-03-15,0,1,1,5,5.0,199.0,0,Email,Chrome,1,2025-03-15,2025-03-15,0,0,1,1,199.0,5.2983,4.784,4.784,0.4052,0.1452,0.3331,0.5948,48.05,0.4688,1,0,1,1.0,0.4368,0.1,0.2142,-1.0289,0.7049,91.95,-26.63
25531,23,F,Brasil,Ceará,Search,1094,107,3,1,167.64999389648438,70.94999694824219,55.883331298828125,55.88333129882812,1.0,55.88333129882812,0.0,0.6666666666666666,1.0,,3,Intimates,Bali,Women,2024-07-26,2026-04-21,0,3,3,5,5.0,380.33333333333326,0,Email,Firefox,2,2024-07-25,2026-04-21,1,0,1,1,380.33333333333326,5.9437,4.276,4.041,0.5492,0.2072,0.3184,0.4508,38.97,0.6685,3,2,1,0.3333,0.6325,0.1,0.299,-1.7534,0.5781,45.12,-25.83
37845,50,F,France,Normandie,Organic,730,213,3,3,227.9799995422364,132.97999954223633,75.99333318074544,56.99499988555908,1.3333333333333333,56.99499988555908,0.25,0.0,-0.25,3.25,3,Intimates,DKNYC,Women,2025-03-23,2026-01-05,0,4,4,5,6.0,130030.25,0,Facebook,IE,4,2025-03-23,2026-01-05,0,0,1,1,3600.0,8.189,4.8977,4.0604,0.5514,0.3248,0.3707,0.4486,73.33,0.534,3,2,1,0.25,0.706,0.1,0.3277,-1.3224,0.5834,85.34,-47.64
91611,65,M,China,Gansu province,Organic,1981,650,1,1,67.98999786376953,67.98999786376953,67.98999786376953,67.98999786376953,1.0,67.98999786376953,0.0,0.0,3.0,,1,Sweaters,Calvin Klein,Men,2024-10-25,2024-10-25,0,1,1,5,5.0,312.0,0,Adwords,Firefox,1,2024-10-25,2024-10-25,0,0,1,1,312.0,5.7462,4.234,4.234,0.4613,0.3879,0.3879,0.5387,31.36,0.5142,1,1,0,0.0,0.6596,0.1,0.307,-1.2541,0.6061,45.33,-22.66
80024,29,F,Spain,Comunidad de Madrid,Search,1112,71,1,1,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,1.0,19.989999771118164,0.0,0.0,1.0,,1,Sleep & Lounge,DREAMS,Women,2026-05-27,2026-05-27,0,1,1,5,5.0,355.0,0,Email,IE,1,2026-05-27,2026-05-27,0,0,1,1,355.0,5.8749,3.044,3.044,0.4619,0.3443,0.5041,0.5381,9.23,0.4125,1,0,1,1.0,0.6693,0.1,0.3943,-1.2328,0.531,11.68,-8.31
78622,68,F,United States,Texas,Search,256,65,1,1,84.9900016784668,84.9900016784668,84.9900016784668,42.4950008392334,2.0,42.4950008392334,0.0,0.0,-1.0,3.0,2,Swim,Beach Joy,Women,2026-06-02,2026-06-02,0,2,2,5,7.0,259703.0,0,YouTube,Chrome,2,2026-06-02,2026-06-02,0,0,1,1,3600.0,8.189,4.4542,3.7726,0.5697,0.3972,0.3972,0.4303,48.42,0.6627,2,2,0,0.0,0.7212,0.1,0.3376,-1.1738,0.5846,54.65,-30.34
70208,26,F,Spain,Comunidad Valenciana,Search,1197,663,1,0,141.9900016784668,0.0,141.9900016784668,47.33000055948893,3.0,47.33000055948893,0.0,1.0,,,3,Swim,Roxy,Women,2024-10-12,2024-10-12,0,3,3,5,10.0,231364.66666666663,0,Adwords,Chrome,2,2024-10-12,2024-10-12,0,0,1,1,3600.0,8.189,0.0,3.8781,0.2479,0.2551,0.5183,0.7521,0.0,0.6019,1,0,1,0.3333,0.6691,0.1,0.2528,-1.0026,0.6723,0.0,0.0
66196,25,M,Japan,Nagano,Search,44,36,1,1,16.0,16.0,16.0,16.0,1.0,16.0,0.0,0.0,0.0,4.0,1,Socks,Champion,Men,2026-07-01,2026-07-01,0,1,1,5,5.0,416.0,0,YouTube,Firefox,1,2026-07-01,2026-07-01,0,0,1,1,416.0,6.0331,2.8332,2.8332,0.7654,0.4768,0.6343,0.2346,12.25,0.7134,1,0,1,1.0,0.5086,0.1,0.6947,-2.4464,0.2306,4.06,-11.94
58514,61,M,Brasil,Bahia,Search,884,158,2,2,158.13999938964844,158.13999938964844,79.06999969482422,39.5349998474121,2.0,39.5349998474121,0.0,0.0,0.0,,4,Sleep & Lounge,Fun Boxers,Men,2025-01-24,2026-03-01,0,4,4,5,7.0,151747.5,0,Email,Firefox,3,2025-01-24,2026-03-01,0,0,1,1,3600.0,8.189,5.0698,3.7022,0.5339,0.032,0.032,0.4661,84.43,0.793,3,3,0,0.0,0.6203,0.1,0.248,-0.8556,0.6877,119.63,-38.51
48161,57,F,United States,West Virginia,Search,1298,1136,3,2,371.58999633789057,279.92999649047846,123.8633321126302,92.89749908447264,1.3333333333333333,92.89749908447264,0.0,0.5,2.0,,4,Dresses,INC International Concepts,Women,2023-02-19,2023-06-27,0,4,4,5,6.0,43607.25,0,Email,Firefox,3,2023-02-18,2023-06-27,1,0,1,1,3600.0,8.189,5.6381,4.5422,0.1785,0.1306,0.3169,0.8215,49.97,0.4281,3,1,2,0.5,0.5511,0.1,0.0511,-0.5828,0.8936,275.16,-4.77
54744,28,F,Spain,Castilla y León,Search,409,65,2,2,317.4700012207031,317.4700012207031,158.73500061035156,52.9116668701172,3.0,52.9116668701172,0.0,0.0,0.5,2.5,4,Active,Thorlo,Women,2026-05-09,2026-06-02,0,6,6,5,11.0,216831.3333333333,0,Adwords,Chrome,2,2026-05-09,2026-06-02,0,0,1,1,3600.0,8.189,5.7635,3.9873,0.0672,0.1989,0.2872,0.9328,21.33,0.5816,3,3,0,0.0,0.6045,0.1,0.0889,-0.5173,0.864,301.72,-15.75
87486,59,F,Germany,Hessen,Display,2379,752,1,1,45.0,45.0,45.0,45.0,1.0,45.0,0.0,0.0,1.0,1.0,1,Intimates,Felina,Women,2024-07-15,2024-07-15,0,1,1,5,5.0,502.0,0,Email,Firefox,1,2024-07-15,2024-07-15,0,0,1,1,502.0,6.2206,3.8286,3.8286,0.5218,0.1839,0.1839,0.4782,23.48,0.4036,1,0,1,1.0,0.7352,0.1,0.2246,-0.8095,0.7126,35.27,-9.73
30834,65,M,France,Île-de-France,Search,1287,723,1,1,58.76000022888184,58.76000022888184,58.76000022888184,29.38000011444092,2.0,29.38000011444092,0.0,0.0,-1.5,,2,Active,Nike,Men,2024-08-13,2024-08-13,0,2,2,5,7.0,216509.5,0,Email,Firefox,2,2024-08-13,2024-08-13,0,0,1,1,3600.0,8.189,4.0903,3.4138,0.5674,0.3261,0.4548,0.4326,33.34,0.6933,1,1,0,0.0,0.5666,0.1,0.3956,-2.2189,0.4703,30.4,-28.36
58901,36,M,Brasil,Pernambuco,Search,2663,792,4,4,361.6900024414063,361.6900024414063,90.42250061035156,60.28166707356771,1.5,60.28166707356771,0.0,0.0,0.8,,5,Tops & Tees,C-IN2,Men,2020-12-08,2024-06-05,0,6,6,5,6.333333333333334,86916.0,0,Email,Firefox,3,2020-12-08,2024-06-05,0,0,1,1,3600.0,8.189,5.8935,4.1155,0.1426,0.0265,0.0427,0.8574,51.58,0.5654,2,0,2,0.3333,0.4524,0.1,0.01,-1.0157,0.8894,353.86,-7.83
21610,38,M,United States,Wisconsin,Search,844,627,1,1,19.5,19.5,19.5,19.5,1.0,19.5,0.0,0.0,,,1,Accessories,Levi's,Men,2024-11-17,2024-11-17,0,1,1,5,5.0,237.0,0,Adwords,Firefox,1,2024-11-17,2024-11-17,0,0,1,1,237.0,5.4723,3.0204,3.0204,0.4983,0.3994,0.5469,0.5017,9.72,0.726,1,1,0,0.0,0.661,0.1,0.3507,-1.3528,0.5614,12.04,-7.46
58720,51,M,Spain,Castilla y León,Search,2437,1289,1,1,184.4900054931641,184.4900054931641,184.4900054931641,92.24500274658205,2.0,92.24500274658205,0.0,0.0,,,1,Sleep & Lounge,N2N Bodywear,Men,2023-01-25,2023-01-25,0,2,2,5,7.0,173192.5,0,Adwords,Chrome,2,2023-01-25,2023-01-25,0,0,1,1,3600.0,8.189,5.223,4.5352,0.1238,0.233,0.233,0.8762,22.84,0.4882,1,1,0,0.0,0.5568,0.1,0.1585,0.0534,0.846,171.69,-12.8
92095,48,M,Belgium,Brussels,Search,1401,234,1,1,158.70000076293945,158.70000076293945,158.70000076293945,79.35000038146973,2.0,79.35000038146973,0.0,0.0,,,2,Fashion Hoodies & Sweatshirts,Harley-Davidson,Men,2025-12-15,2025-12-15,0,2,2,5,7.0,173451.5,0,YouTube,Safari,2,2025-12-15,2025-12-15,0,0,1,1,3600.0,8.189,5.0733,4.3864,0.7765,0.3216,0.4659,0.2235,123.23,0.6257,2,1,1,0.5,0.4396,0.1,0.5194,-1.9039,0.3891,67.93,-90.77
63055,61,F,United States,Colorado,Search,1673,795,2,2,105.0,105.0,52.5,52.5,1.0,52.5,0.0,0.0,1.0,1.0,2,Sweaters,BB Dakota,Women,2022-12-27,2024-06-02,0,2,2,5,5.0,336.0,0,Email,Firefox,2,2022-12-27,2024-06-02,0,0,1,1,336.0,5.8201,4.6634,3.9797,0.7309,0.0389,0.09,0.2691,76.74,0.3112,1,0,1,0.5,0.8101,0.1,0.277,-0.832,0.6628,76.55,-28.45
79809,61,M,United States,New Mexico,Email,993,21,1,1,429.0,0.0,429.0,429.0,1.0,429.0,1.0,0.0,1.0,4.0,1,Outerwear & Coats,Marc New York by Andrew Marc,Men,2026-07-16,2026-07-16,0,1,1,5,5.0,245.0,0,YouTube,Safari,1,2026-07-16,2026-07-16,0,0,1,1,245.0,5.5053,0.0,6.0638,0.3727,0.2546,0.3595,0.6273,0.0,0.5059,1,1,0,0.0,0.6871,0.1,0.2608,-1.4316,0.6334,0.0,0.0
44985,21,M,Germany,Sachsen,Search,493,239,1,1,40.0,40.0,40.0,20.0,2.0,20.0,0.0,0.0,,,2,Socks,Fruit of the Loom,Men,2025-12-10,2025-12-10,0,2,2,5,7.0,464.5,0,Adwords,Chrome,2,2025-12-10,2025-12-10,0,0,1,1,464.5,6.1431,3.7136,3.0445,0.3941,0.3461,0.4224,0.6059,15.76,0.6843,1,1,0,0.0,0.5744,0.1,0.3092,-1.315,0.5999,26.4,-13.6
98598,35,M,China,Beijing,Search,985,560,1,0,64.5,0.0,64.5,64.5,1.0,64.5,0.0,1.0,,,1,Sweaters,Paul Fredrick,Men,2025-01-23,2025-01-23,0,1,1,5,5.0,327.0,0,Adwords,Other,1,2025-01-23,2025-01-23,0,0,1,1,327.0,5.793,0.0,4.1821,0.3695,0.0193,0.153,0.6305,0.0,0.6944,1,0,1,1.0,0.6316,0.1,0.2919,-1.5507,0.5983,0.0,0.0
83932,56,M,China,Shanghai,Organic,2717,969,3,2,448.48999786376953,263.4899978637696,149.49666595458984,149.49666595458984,1.0,149.49666595458984,0.0,0.3333333333333333,2.0,,3,Jeans,AG Adriano Goldschmied,Men,2019-11-11,2023-12-11,0,3,3,5,5.0,392.33333333333326,0,Organic,Safari,3,2019-11-11,2023-12-11,0,1,1,1,392.33333333333326,5.9747,5.5778,5.0139,0.1294,0.4198,0.5269,0.8706,34.1,0.4642,1,0,1,0.3333,0.4568,0.1,0.3742,-1.6364,0.5234,151.7,-111.79
22468,24,M,China,Zhejiang,Search,2348,611,1,1,42.0,42.0,42.0,42.0,1.0,42.0,0.0,0.0,,,1,Sweaters,Haggar,Men,2024-12-03,2024-12-03,0,1,1,5,5.0,373.0,0,Email,Chrome,1,2024-12-03,2024-12-03,0,0,1,1,373.0,5.9243,3.7612,3.7612,0.2717,0.3251,0.3964,0.7283,11.41,0.589,1,0,1,1.0,0.5175,0.1,0.5195,-1.6606,0.4007,18.51,-23.49
25096,22,M,China,Beijing,Search,1991,1291,2,1,86.95000076293945,25.0,43.47500038146973,43.47500038146973,1.0,43.47500038146973,0.0,0.5,2.0,,2,Outerwear & Coats,Royal Robbins,Men,2022-12-02,2023-01-23,0,2,2,5,5.0,515.0,0,Adwords,Chrome,1,2022-12-02,2023-01-23,0,0,1,1,515.0,6.2461,3.2581,3.7949,0.6644,0.2911,0.467,0.3356,16.61,0.3265,2,2,0,0.0,0.5522,0.1,0.2708,-1.3418,0.6313,17.36,-7.64
43624,37,F,France,Auvergne-Rhône-Alpes,Search,1673,5,2,2,123.36999893188477,123.36999893188477,61.68499946594238,24.67399978637696,2.5,24.67399978637696,0.0,0.0,-0.6,5.0,4,Tops & Tees,Shirt City,Women,2026-04-22,2026-08-01,0,5,5,5,11.4,208353.2,0,Email,Chrome,3,2026-04-21,2026-08-01,1,0,1,1,3600.0,8.189,4.8233,3.2455,0.4772,0.2926,0.4659,0.5228,58.87,0.5678,5,1,4,0.8,0.5514,0.1,0.52,-2.0192,0.3831,51.99,-71.38
19035,20,M,China,Inner Mongolia Autonomous Region,Search,1442,301,2,2,158.43000411987305,131.4800033569336,79.21500205993651,52.810001373291016,1.5,52.810001373291016,0.3333333333333333,0.0,2.0,3.333333333333333,2,Swim,Quiksilver,Men,2025-04-16,2025-10-09,0,3,3,5,6.333333333333333,29305.0,0,Adwords,Other,3,2025-04-16,2025-10-09,0,0,1,1,3600.0,8.189,4.8864,3.9855,0.1205,0.2228,0.3866,0.8795,15.84,0.4061,3,1,2,0.6667,0.7237,0.1,0.1374,-0.6714,0.8047,116.38,-15.1
39914,18,M,United States,California,Facebook,1342,90,1,1,55.4900016784668,55.4900016784668,55.4900016784668,55.4900016784668,1.0,55.4900016784668,0.0,0.0,2.0,4.0,1,Pants,KingSize,Men,2026-05-08,2026-05-08,0,1,1,5,5.0,330.0,0,Email,Safari,1,2026-05-08,2026-05-08,0,0,1,1,330.0,5.8021,4.0341,4.0341,0.8223,0.5052,0.5576,0.1777,45.63,0.4526,1,0,1,1.0,0.4123,0.1,0.3348,-1.374,0.5738,35.02,-20.47
65742,19,M,United Kingdom,England,Email,1919,1746,1,0,62.0,0.0,62.0,62.0,1.0,62.0,0.0,1.0,,,1,Swim,Quiksilver,Men,2021-10-25,2021-10-25,0,1,1,5,5.0,462.0,0,Adwords,Chrome,1,2021-10-25,2021-10-25,0,0,1,1,462.0,6.1377,0.0,4.1431,0.2653,0.1469,0.3103,0.7347,0.0,0.3768,1,0,1,1.0,0.6666,0.1,0.0228,-0.8407,0.8951,0.0,0.0
9344,64,F,United States,North Carolina,Search,2339,805,1,1,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,1.0,10.449999809265137,0.0,0.0,,,1,Shorts,FineBrandShop,Women,2024-05-23,2024-05-23,0,1,1,5,5.0,276.0,0,Adwords,Firefox,1,2024-05-23,2024-05-23,0,0,1,1,276.0,5.624,2.438,2.438,0.6032,0.3585,0.4107,0.3968,6.3,0.5165,1,0,1,1.0,0.5504,0.1,0.2765,-1.6159,0.6066,6.97,-3.48
93839,22,M,Brasil,Minas Gerais,Search,1169,18,2,2,152.3900032043457,152.3900032043457,76.19500160217285,38.097500801086426,2.0,38.097500801086426,0.0,0.0,-0.25,,4,Underwear,Rounderbum,Men,2023-11-07,2026-07-19,0,4,4,5,7.0,194993.5,0,Email,Chrome,2,2023-11-07,2026-07-19,0,0,1,1,3600.0,8.189,5.033,3.6661,0.2597,0.0482,0.1098,0.7403,39.58,0.5658,3,0,3,0.75,0.5896,0.1,0.1361,-0.5839,0.8134,136.35,-16.04
16903,64,F,Germany,Baden-Württemberg,Email,618,337,1,1,72.0,0.0,72.0,72.0,1.0,72.0,1.0,0.0,2.0,7.0,1,Dresses,prAna,Women,2025-09-03,2025-09-03,0,1,1,5,5.0,245.0,0,Organic,Safari,1,2025-09-03,2025-09-03,0,0,1,1,245.0,5.5053,0.0,4.2905,0.4861,0.0924,0.1852,0.5139,0.0,0.5203,1,0,1,1.0,0.5044,0.1,0.1365,-1.0649,0.7716,0.0,0.0
77812,26,M,China,Beijing,Organic,1077,86,4,4,196.00000190734863,85.03999900817871,49.00000047683716,39.20000038146973,1.25,39.20000038146973,0.4,0.0,0.75,1.6666666666666667,4,Swim,LabelShopper,Men,2023-11-16,2026-05-12,0,5,5,5,5.8,121404.4,0,Email,Chrome,3,2023-11-16,2026-05-12,0,0,1,1,3600.0,8.189,4.4548,3.6939,0.1598,0.1108,0.1108,0.8402,13.59,0.4243,3,2,1,0.2,0.5789,0.1,0.1992,-0.6843,0.746,69.78,-15.26
233,49,F,United States,South Carolina,Search,2276,212,2,2,70.73999977111816,22.989999771118164,35.36999988555908,23.57999992370605,1.5,23.57999992370605,0.6666666666666666,0.0,-0.5,4.5,3,Intimates,Popsi Lingerie,Women,2020-07-17,2026-01-06,0,3,3,5,6.333333333333333,144441.6666666667,0,Adwords,Firefox,2,2020-07-17,2026-01-06,0,0,1,1,3600.0,8.189,3.1776,3.2019,0.584,0.4349,0.5819,0.416,13.43,0.4829,1,0,1,0.3333,0.6356,0.1,0.4798,-1.809,0.4261,10.78,-12.21
21595,56,F,China,Guangdong,Search,1940,1123,1,1,38.9900016784668,38.9900016784668,38.9900016784668,38.9900016784668,1.0,38.9900016784668,0.0,0.0,1.0,,1,Dresses,Hot from Hollywood,Women,2023-07-10,2023-07-10,0,1,1,5,5.0,344.0,0,Email,Firefox,1,2023-07-10,2023-07-10,0,0,1,1,344.0,5.8435,3.6886,3.6886,0.3523,0.5122,0.6879,0.6477,13.74,0.7042,1,1,0,0.0,0.541,0.1,0.3026,-1.2868,0.6077,26.06,-12.93
